,loan_amnt,fico,loan_age_in_months,annual_inc,logged_inc,delinq_2yrs,mths_since_last_delinq
28052,12042.18,575.0,61,15263.485335298452,9.633218675568417,0.0,-1
28053,33429.0,653.0,59,66780.34843205575,11.109164131094932,0.0,-1
28054,18870.77,559.0,60,25862.72860557769,10.160558161283081,0.0,-1
28056,15800.0,627.0,18,16205.128205128205,9.693083026999348,0.0,-1
28057,19780.2,581.0,15,53159.287500000006,10.881048109802824,0.0,-1
28058,14614.87,590.0,12,32773.89361147327,10.397387550975107,0.0,-1
28059,35509.58,643.0,10,40636.37897538257,10.61241897826753,0.0,-1
28060,20883.0,730.0,8,34372.01913875598,10.444998115245363,0.0,-1
28061,24623.41,603.0,7,24104.874900398405,10.090169377048134,0.0,-1
28063,28970.0,571.0,7,46655.80524344569,10.750552641050755,0.0,-1
28064,10538.61,546.0,6,17412.49682997118,9.764943436033267,0.0,-1
28065,18393.57,584.0,7,19797.835043804753,9.893327869482457,0.0,-1
28066,28448.73,588.0,6,53477.39409836065,10.887014303371268,0.0,-1
28068,17847.27,573.0,6,38133.297391304346,10.548843126723556,0.0,-1
28069,39450.48,594.0,5,67990.80721442886,11.127127786996414,0.0,-1
28071,15111.35,651.0,61,34314.94141347424,10.443336148025942,0.0,-1
28072,25735.5,635.0,61,45373.666153846156,10.722687175076592,0.0,-1
28074,18485.64,640.0,61,20240.00965605096,9.915416600478904,0.0,-1
28075,34661.51,589.0,68,32399.747520391524,10.38590590916955,0.0,-1
28076,19226.5,602.0,65,33083.43693693694,10.406788041471495,0.0,-1
28077,21732.01,606.0,63,35955.07717998075,10.49002558210586,0.0,-1
28078,19698.0,500.0,63,30314.111011638328,10.319368593043297,0.0,-1
28079,24307.36,640.0,63,25808.7410994441,10.158468515833203,0.0,-1
28080,22900.11,611.0,62,22913.4395168801,10.039478895862892,0.0,-1
28081,11378.38,700.0,62,14965.137888293802,9.613478634296726,0.0,-1
28082,27779.0,568.0,62,29010.996962332923,10.275430242686026,0.0,-1
28083,15881.78,591.0,18,22213.81596419854,10.008469715016352,0.0,-1
28084,21017.65,646.0,16,72548.87620481929,11.192015768251899,0.0,-1
28085,12267.94,596.0,15,46348.54694505496,10.74394522088134,0.0,-1
28086,16254.95,681.0,9,41334.7027366864,10.629457686096538,0.0,-1
28087,34283.12,586.0,8,31752.523318965523,10.365727475775985,0.0,-1
28088,31497.71,588.0,8,86631.30158400002,11.369416479404816,0.0,-1
28089,24422.53,637.0,7,38944.646632653064,10.569896599815724,0.0,-1
28090,15957.83,515.0,7,18840.32264423077,9.84375467347367,0.0,-1
28091,29480.73,720.0,7,72396.24981428572,11.189909778887012,0.42105263157894735,6
28092,26017.64,568.0,6,31429.601658468026,10.355505455784096,0.0,-1
28093,25024.4,679.0,6,51952.83043478262,10.858091478869605,0.0,-1
28095,29109.99,614.0,62,47403.75622748815,10.766456749849082,0.0,-1
28096,13659.58,531.0,61,18107.375339506172,9.804074611578361,0.0,-1
28097,32850.38,625.0,61,38549.831174863386,10.55970699960091,0.0,-1
28098,24502.58,585.0,63,36133.418403433476,10.494973433655366,0.0,-1
28100,22836.2,538.0,62,33997.04644714038,10.434028930623198,0.0,-1
28101,27261.19,528.0,11,114510.32865525672,11.648420304504189,19.2,7
28102,18304.0,618.0,60,29116.918518518512,10.27907467660546,0.0,-1
28103,19163.76,634.0,19,18059.977882611078,9.801453602308603,0.0,-1
28104,13337.25,481.0,10,63648.32083333334,11.061128222385925,0.0,-1
28105,21900.86,513.0,10,26760.794793741108,10.194693214613553,14.4,8
28106,17939.87,559.0,9,76100.48558024691,11.239809924647382,0.0,-1
28107,17867.32,569.0,7,32243.75605042017,10.381079692639236,0.0,-1
28108,13832.44,525.0,7,33097.67676880223,10.407218370648135,0.0,-1
28109,23355.82,571.0,7,28000.906322400555,10.23999215729065,0.7272727272727273,5
28110,16239.0,547.0,6,52938.523719165096,10.876886589467926,0.7619047619047619,5
28111,35850.0,612.0,62,39382.245681381966,10.581070376503765,0.0,-1
28112,14869.38,718.0,61,17415.228826739425,9.765100322348541,0.0,-1
28113,15414.56,602.0,61,61550.69655813954,11.027616448496403,0.0,-1
28114,22627.5,534.0,61,30519.57384131972,10.326123522041396,0.0,-1
28115,24577.68,531.0,64,32042.42715261959,10.374816152140198,0.4,63
28116,20100.63,561.0,63,28617.563606965177,10.261775920449903,0.0,-1
28117,29928.0,632.0,62,40051.73499610289,10.597927272309821,0.0,-1
28119,22484.43,533.0,62,30302.799301412877,10.318995373415364,4.8,61
28120,28133.76,552.0,61,74202.25179723502,11.21454977636662,0.0,-1
28121,15694.26,568.0,20,15648.690139372826,9.65814249530082,0.0,-1
28122,19273.0,629.0,19,18313.083010514667,9.815371002004298,0.0,-1
28123,27100.09,592.0,14,44272.934852521415,10.698128817916013,0.0,-1
28125,19488.29,679.0,13,26409.939960536703,10.18149573192762,0.0,-1
28131,18911.58,752.0,7,16407.874108135427,9.705516627132303,2.0689655172413794,5
28132,21474.31,566.0,7,38169.14106625259,10.549782642637053,0.0,-1
28133,22211.14,596.0,7,34080.900250223414,10.436492396387301,0.0,-1
28135,26911.02,509.0,6,32585.487545839216,10.391622300932871,0.0,-1
28136,37126.89,568.0,6,44146.031945983385,10.69525832534479,0.0,-1
28137,27148.36,507.0,6,33059.385900709225,10.40606079590634,0.0,-1
28138,20641.54,571.0,6,41992.32722748816,10.64524219551675,0.0,-1
28139,26571.68,542.0,5,26727.343034563564,10.193442404063884,0.0,-1
28141,14452.5,652.0,60,30244.500000000004,10.317069628746241,0.0,-1
28142,14078.24,517.0,61,17544.12479302832,9.772474403218135,0.0,-1
28143,17171.09,599.0,61,19321.69864918033,9.868984025701838,0.0,-1
28144,18513.26,679.0,59,18731.57674528302,9.837965974771784,0.0,-1
28145,11230.21,603.0,63,14066.45281751825,9.551548008694338,0.0,-1
28146,17610.25,598.0,61,23682.75,10.072502214011928,0.0,-1
28147,15663.91,574.0,20,16009.094437164978,9.680912242065316,0.0,-1
28148,26550.0,695.0,14,31793.300767620378,10.36701087888982,0.0,-1
28149,24520.89,650.0,14,23799.687352941175,10.07742772314224,0.0,-1
28151,16379.44,603.0,9,19627.876424581005,9.884706101315764,0.0,-1
28152,18148.0,621.0,9,33235.824973319104,10.41138363859334,0.0,-1
28153,37308.57,692.0,7,46594.982620087336,10.749248145220166,0.0,-1
28154,23608.39,733.0,7,27336.030526315786,10.215960910501988,0.0,-1
28155,31809.23,626.0,7,41320.69544284632,10.629118753751339,0.0,-1
28156,25289.98,682.0,7,34333.54879746836,10.44387825417839,0.0,-1
28157,29426.06,621.0,8,30621.66098241359,10.32946291275724,0.0,-1
28158,28131.77,608.0,6,30747.845426751595,10.333575203357116,1.6842105263157894,4
28159,30910.68,635.0,7,32049.986030211476,10.375052026473885,0.0,-1
28160,22004.38,573.0,7,29361.987620528773,10.287456178683922,0.0,-1
28161,35126.5,670.0,7,45016.4854368932,10.714784044707299,0.0,-1
28163,20921.22,632.0,6,75900.23999999999,11.237175125434058,0.0,-1
28164,22936.75,630.0,7,38139.01453488372,10.548993040721065,0.0,-1
28165,21546.0,567.0,7,45589.31689272503,10.727428689386633,0.0,-1
28166,40878.25,589.0,7,47237.088888888895,10.762934644553217,0.0,-1
28167,37676.36,551.0,6,56613.514676007006,10.944003010883485,0.0,-1
28169,26614.63,639.0,6,22256.67888888889,10.010397417332474,0.0,-1
28170,33956.56,641.0,5,59458.6295510204,10.993036048035892,0.0,-1
28171,28506.88,507.0,6,64620.615693527085,11.076288767242835,0.0,-1
28172,20030.0,530.0,6,43234.56603773584,10.67439559405344,0.0,-1
28173,33899.9,622.0,6,38145.72354098361,10.549168934518079,0.0,-1
28174,29175.69,598.0,5,50015.46857142857,10.820087607993383,0.0,-1
28175,27270.0,620.0,5,37080.285261489706,10.520840712786384,0.0,-1
28176,21685.27,752.0,6,23055.714572490702,10.045668938412964,0.0,-1
28177,39112.34,617.0,5,51588.60525749424,10.85105609874035,0.0,-1
28178,25814.45,548.0,6,43301.65806451613,10.675946205740495,0.0,-1
28179,8499.0,603.0,61,10366.845661450923,9.246368075728055,0.0,-1
28180,20624.0,738.0,62,34744.75442043222,10.455783887668542,8.0,61
28181,26927.0,569.0,66,46179.805,10.740297860292381,16.0,63
28182,23705.95,544.0,65,44239.06882480958,10.697363587710901,0.0,-1
28183,19294.31,541.0,11,33056.68496503496,10.405979093057384,0.0,-1
28184,26468.44,624.0,27,75908.65317725751,11.23728596449085,0.0,-1
28185,25589.96,563.0,30,50736.163468208084,10.834394218710184,24.0,25
28186,11486.07,557.0,14,53674.68678474115,10.890696787326902,12.0,10
28187,27891.6,704.0,10,30351.582487309643,10.320603936390597,6.0,8
28188,23082.32,632.0,9,33015.995663052534,10.404747440073448,0.0,-1
28189,34463.81,612.0,8,65165.85904079381,11.084690976426751,0.0,-1
28190,35550.86,622.0,7,44406.20895848506,10.70113458005074,0.0,-1
28191,25194.29,568.0,8,40306.163572761194,10.60425967849244,0.0,-1
28192,39002.85,587.0,8,36996.61933075221,10.518581818012791,0.0,-1
28193,36795.32,635.0,7,49963.55803642121,10.81904917940624,0.0,-1
28195,28813.65,632.0,7,42709.947925669825,10.66218714458096,0.0,-1
28196,40068.12,618.0,7,60811.350265486726,11.01553173252948,0.0,-1
28197,30025.15,617.0,7,30982.630716004813,10.341182026957155,0.0,-1
28198,35018.77,657.0,7,53007.22908208295,10.878183581008079,0.41379310344827586,5
28199,21462.55,641.0,7,24263.858437705996,10.096743215099254,0.0,-1
28200,15924.0,617.0,6,34967.55441741357,10.462175893880563,3.4285714285714284,5
28201,10060.06,484.0,7,11768.760504774897,9.373203885004099,0.0,-1
28203,26771.76,639.0,6,42950.017212347986,10.667792328165476,0.0,-1
28204,30358.98,618.0,6,28082.875242718444,10.242915247581475,10.285714285714286,4
28205,28010.87,605.0,6,28611.46042287075,10.261562630629886,12.0,3
28206,18479.47,601.0,5,38137.53435619735,10.548954229875319,0.0,-1
28207,30601.34,618.0,6,38140.47827034883,10.549031418938105,0.0,-1
28208,15477.98,623.0,6,21937.79809917355,9.995966368682213,0.0,-1
28209,38361.25,607.0,6,76410.61991869919,11.243876969665882,0.0,-1
28211,30133.17,631.0,5,36240.10276998597,10.497921595969284,0.0,-1
28212,34272.88,613.0,5,996237.1050847456,13.811740565549592,0.0,-1
28213,34649.11,616.0,6,37255.93959247649,10.525566663243582,0.0,-1
28214,22346.1,536.0,61,114331.9862686567,11.646861655503768,0.0,-1
28215,22595.0,592.0,61,40723.27024185068,10.614554958457715,1.180327868852459,57
28216,22251.62,556.0,62,44659.57456674473,10.706823999301859,0.0,-1
28217,21310.62,543.0,61,33541.2329476584,10.420530795216111,0.0,-1
28218,14248.96,603.0,59,33826.47844875346,10.428999160842206,0.0,-1
28219,13594.0,528.0,64,28519.11383108935,10.258329802204306,0.0,-1
28220,12241.89,571.0,63,15360.614538799415,9.639562014937743,0.0,-1
28221,16437.0,554.0,63,23035.991823385117,10.044813133677078,0.0,-1
28222,19988.93,546.0,11,31635.29641735919,10.36202875145519,0.0,-1
28223,22363.09,555.0,27,21729.215566893425,9.98641297351437,0.0,-1
28225,39055.28,579.0,9,55277.25014037985,10.920116712999851,0.0,-1
28226,22469.37,597.0,7,60081.90355694227,11.003463969640197,0.0,-1
28227,30225.44,578.0,7,48462.492198316184,10.78854542099524,0.0,-1
28228,29895.74,598.0,7,45628.93887800534,10.728297418731156,0.0,-1
28229,27872.12,538.0,7,39384.01787304204,10.581115375252732,0.0,-1
28230,36371.01,522.0,7,59827.16999999999,10.99921518458009,4.8,6
28231,17560.22,654.0,7,22870.985623100307,10.037624382856894,0.0,-1
28232,29802.22,567.0,6,29222.54295194508,10.282695709305298,0.0,-1
28233,37380.85,593.0,7,114412.10160714286,11.647562135612398,0.0,-1
28234,35349.0,582.0,6,41160.45244565217,10.625233182250353,0.0,-1
28235,28206.86,613.0,6,71518.57698224853,11.17771251286881,0.0,-1
28236,28894.99,594.0,6,38451.87333850932,10.557162695164608,0.0,-1
28237,34089.09,578.0,6,35867.833186003685,10.487596161286161,18.0,3
28238,34248.83,593.0,6,33315.83122587968,10.413787975184544,0.0,-1
28239,28180.12,591.0,6,39236.98268074736,10.577375016756124,0.0,-1
28240,35555.43,596.0,5,38112.5747467167,10.548299552507226,0.0,-1
28241,30032.68,536.0,61,42835.954071607,10.66513307732874,0.0,-1
28242,23375.65,516.0,60,34282.95244006849,10.442403496192846,0.8135593220338984,57
28243,28822.43,546.0,61,67913.09847317744,11.125984203236593,0.0,-1
28244,14449.0,572.0,59,23218.702626641654,10.05271338059194,0.0,-1
28245,17723.73,650.0,65,22406.45718819188,10.017104463632082,0.0,-1
28246,27815.42,609.0,62,82010.00767641998,11.314596563633915,0.0,-1
28247,21322.75,579.0,10,63303.06889081455,11.055689088644503,0.0,-1
28249,15852.48,662.0,11,22857.995151515148,10.037056232344263,0.0,-1
28250,26508.13,522.0,7,121089.13784,11.704282229729671,0.0,-1
28251,40352.85,639.0,7,60956.28928571428,11.017912317210458,0.0,-1
28254,26864.5,700.0,6,28707.977854023702,10.264930337127891,0.0,-1
28255,32420.75,640.0,5,42105.189347990905,10.647926274496871,0.0,-1
28256,26924.2,610.0,5,61494.8728,11.026709081213522,0.0,-1
28257,13592.43,677.0,62,34321.88814159291,10.443538567869265,0.0,-1
28258,25377.83,579.0,59,44198.21460834182,10.696439673773522,0.0,-1
28259,18562.77,563.0,61,33069.15945889699,10.406356388625213,0.0,-1
28260,31324.82,560.0,63,36506.52950306331,10.505246414066471,0.0,-1
28261,20726.89,535.0,60,25400.45503221188,10.142522367500174,0.0,-1
28263,8778.5,680.0,19,15638.701352757547,9.657503976940658,0.0,-1
28264,22191.88,655.0,17,51480.350352303525,10.848955467287206,1.125,12
28265,22482.36,594.0,9,20109.613542319752,9.908953265392574,0.0,-1
28266,16836.7,579.0,8,43607.30771558245,10.682980023448009,0.0,-1
28267,19569.08,508.0,8,33909.17506072875,10.431440907508192,0.0,-1
28268,34470.29,556.0,9,83825.47795454547,11.336492273132018,0.42105263157894735,7
28269,31078.0,552.0,8,38360.15573179524,10.554774588733535,0.0,-1
28270,29249.93,550.0,7,50479.717903225814,10.829326908911561,0.0,-1
28271,19215.81,594.0,7,37172.27877966102,10.523318568370968,0.0,-1
28272,20966.19,650.0,7,24384.590543478258,10.10170667667565,0.0,-1
28273,25030.43,593.0,8,57519.59216107383,10.959880901985123,0.0,-1
28274,38022.62,569.0,7,51827.01070063696,10.855666734441124,3.4285714285714284,6
28275,22956.9,523.0,7,24937.95228426396,10.12414611018009,0.0,-1
28276,33258.83,556.0,7,39985.33494382023,10.596268039467688,0.0,-1
28277,22950.0,533.0,8,20943.71002132196,9.949593642624208,0.0,-1
28278,15614.0,570.0,7,18550.42886884108,9.828248187382401,0.0,-1
28279,25646.7,533.0,7,38346.85624454149,10.554427828064743,0.0,-1
28280,22378.58,551.0,7,28005.942222222227,10.240171988863613,0.0,-1
28281,36999.08,622.0,7,48950.86936630604,10.798572408093202,0.0,-1
28282,26127.96,567.0,7,110447.0802962963,11.612291773879544,0.0,-1
28283,22508.01,625.0,7,68810.202,11.13910729781204,0.0,-1
28284,24886.47,544.0,7,45714.20240343348,10.730164303294043,0.41379310344827586,6
28285,35309.13,699.0,7,52748.01968586387,10.873281509133403,0.8275862068965517,5
28286,35391.7,536.0,7,38372.76149461685,10.555103150800264,0.0,-1
28287,15710.06,546.0,7,31201.4184686775,10.348218836503793,0.0,-1
28288,21791.86,497.0,7,37991.51152749491,10.545118032899907,0.0,-1
28289,38897.98,593.0,7,57806.720277777786,10.964860315683516,0.0,-1
28290,37713.55,535.0,7,75515.31883040936,11.232090813072034,0.0,-1
28291,19406.34,595.0,7,19717.30212462908,9.88925180970152,0.0,-1
28292,13423.68,558.0,7,22981.34016,10.042437868240146,0.0,-1
28293,25976.72,556.0,7,36572.48736842106,10.507051525467563,12.0,2
28294,27777.92,587.0,7,56146.161794569074,10.93571360154469,9.6,5
28295,15625.84,578.0,6,25404.974434947773,10.142700277727297,0.0,-1
28296,14328.33,519.0,7,34307.83351048951,10.443128989308795,0.0,-1
28297,14984.8,584.0,6,70867.34143646409,11.1685649778576,0.0,-1
28298,26147.13,577.0,6,33556.136851574214,10.420975042262024,0.0,-1
28299,35101.0,591.0,7,50286.955648535564,10.82550099141269,0.0,-1
28300,34427.24,565.0,7,62768.301256656014,11.047205467963945,0.0,-1
28301,32041.25,584.0,7,33305.78020643595,10.41348624067816,0.0,-1
28302,26595.93,541.0,6,35078.76129429892,10.465351134981802,0.0,-1
28303,32011.07,539.0,6,33766.45215033888,10.427223048646379,0.0,-1
28304,27322.0,529.0,6,60122.44730077121,11.004138549970728,0.0,-1
28305,26408.31,591.0,7,53951.10587112172,10.895833468550743,0.0,-1
28306,35379.6,574.0,6,35462.456206088995,10.476229844180539,0.0,-1
28307,37920.0,561.0,6,42681.814595660755,10.661528220811352,14.4,4
28308,38500.0,582.0,6,95386.39652677279,11.465691253209894,0.0,-1
28309,26425.64,596.0,6,121942.57595687333,11.711305524028523,0.0,-1
28310,38535.99,540.0,6,60973.766062846575,11.01819898610767,0.0,-1
28311,27636.36,568.0,6,60348.78612244898,11.007896112362312,0.0,-1
28312,27252.3,544.0,6,38086.47967346939,10.547614633922185,0.0,-1
28313,21249.02,523.0,6,30467.60656616416,10.324419318391193,0.0,-1
28314,35646.93,628.0,6,54880.88503597123,10.91292038901848,0.0,-1
28315,25545.32,550.0,7,22861.258672242555,10.037198995861162,0.0,-1
28316,34611.25,585.0,6,54562.11786372007,10.907095108914271,0.0,-1
28317,39378.63,558.0,6,46334.16808247422,10.743634939450939,0.0,-1
28318,38669.0,619.0,7,36676.63601108033,10.509895210362009,0.0,-1
28319,31116.24,564.0,6,43593.29204582652,10.682658565340725,0.0,-1
28320,12120.11,666.0,6,24701.93847619048,10.114637000354039,0.0,-1
28321,36700.0,600.0,6,45728.09315866084,10.730468117962054,0.0,-1
28322,30860.56,586.0,6,40547.41267843438,10.61022725179727,0.0,-1
28323,28330.19,541.0,6,26663.708235294114,10.191058677657011,0.0,-1
28324,13946.95,511.0,6,33162.74777777778,10.409182470043497,0.0,-1
28325,13365.06,540.0,6,27801.92311057108,10.232860473925383,0.0,-1
28326,31796.0,552.0,6,29843.61403508772,10.303726160760414,6.0,5
28327,24711.45,569.0,6,23168.676013143482,10.050556473503859,4.8,5
28328,23808.8,520.0,6,21318.339748953975,9.967323002309158,6.0,5
28329,29020.08,576.0,6,30238.817382836278,10.316881721818302,0.0,-1
28330,33036.0,534.0,6,35593.22341095028,10.47991054509558,0.0,-1
28331,38708.94,584.0,6,56883.867193133054,10.948767050793515,0.0,-1
28332,27776.5,609.0,5,22537.14123222749,10.022919948681707,0.0,-1
28333,31405.25,642.0,6,38349.349500713266,10.554492844479789,0.0,-1
28334,26138.65,539.0,5,24520.202082191783,10.107252631541137,0.0,-1
28335,22925.43,596.0,5,24377.848546583853,10.10143015248764,0.0,-1
28336,20235.93,585.0,5,23810.248907216494,10.077871393320281,14.4,5
28337,34347.44,592.0,6,39866.3168,10.593287055872318,0.0,-1
28338,22710.5,542.0,6,21374.588235294115,9.96995802977352,0.0,-1
28339,40297.49,568.0,5,57157.666014913004,10.953568798720859,0.0,-1
28340,38794.0,575.0,6,47103.0695035461,10.76009344780771,0.0,-1
28341,20389.9,492.0,5,39133.97847533633,10.574746383313268,0.0,-1
28344,20388.0,654.0,60,33033.965909090904,10.405291581085919,0.0,-1
28345,16065.62,633.0,60,39325.144234620886,10.579619395678707,0.0,-1
28346,15221.5,511.0,60,38020.418248175185,10.545878616722975,0.0,-1
28347,26705.56,601.0,63,36819.67216760677,10.513787551097424,0.0,-1
28348,25675.0,539.0,63,66359.40332326284,11.102840752751945,0.0,-1
28349,24127.44,563.0,60,28256.023162217654,10.249061923130759,0.0,-1
28350,18862.25,572.0,60,26388.642477514306,10.180688987382823,15.0,55
28351,16777.22,599.0,19,16001.016399108137,9.680407524148553,0.0,-1
28355,34185.63,551.0,7,50164.333559176666,10.823059566295422,0.0,-1
28356,29990.3,541.0,6,55896.95348583878,10.93126515829917,0.0,-1
28357,17098.75,585.0,60,33763.12066974596,10.427124381337924,0.0,-1
28358,19085.0,591.0,63,48277.1449704142,10.784713538633072,0.0,-1
28361,30516.6,622.0,7,48095.28663594471,10.780939460355727,0.0,-1
28362,19583.93,652.0,8,40690.79015795869,10.613757059778894,0.0,-1
28363,35345.4,603.0,8,93128.86594761172,11.4417394683516,0.8275862068965517,5
28364,14755.81,649.0,7,39120.05441860465,10.574390515216413,0.0,-1
28365,13982.81,615.0,6,29302.212132352943,10.285418291552935,0.0,-1
28366,33465.07,601.0,7,38329.04869390489,10.553963339227707,0.0,-1
28367,27650.35,498.0,6,57103.98369565218,10.95262916020966,0.0,-1
28368,26253.13,708.0,7,46521.09046632125,10.747661047164431,0.0,-1
28369,22500.0,731.0,6,56664.21207658322,10.944898110130522,0.0,-1
28370,25472.69,644.0,6,30631.71582278481,10.32979121597858,0.0,-1
28371,20984.63,615.0,7,67833.11398865786,11.124805761609009,0.0,-1
28372,22212.4,578.0,6,31108.27518427518,10.345229145869162,0.0,-1
28373,34081.12,624.0,6,64754.12800000001,11.078352730425408,9.6,5
